"uri","id","prefLabel","top","depth","broader","definition","scopeNote"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_B7DRW4T5G0-Q","69","Honeydew_feeders","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_84X5CXDXLL-P","Species feeding on honeydew (Moretti et al (2016) (SupplMat, p15-16))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_R4LMS7BCK5-0","199","Leg_length","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_JNDCTVSKWR-S","The known dimension of leg for one species","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_HRBG3VJQCC-5","106","Male_body_diameter","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_161616XDL6-F","when sexual dimorphism exists within a species, it refers to the diameter of males (Gunnarsson, B. (1988))","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_M9706M761V-X","109","Male_body_length","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_M0S54L96MX-3","When sexual dimorphism exists within a species, it refers to the body length of males (Gunnarsson, B. (1988))","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_K8KV6T65SL-6","103","Male_body_width","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_WKJ49X87RX-7","When sexual dimorphism exists within a species, it refers to the body width of males","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_TS5VB2M0T7-Q","97","Male_dry_body_weight","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_VKBGVL6DJQ-X","When sexual dimorphism exists within a species, it refers to the dry body weight of males","mg"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_X8PDLQ12PX-Z","93","Male_fresh_body_weight","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_1JL498XC32-R","When sexual dimorphism exists within a species, it refers to the fresh body weight of males","mg"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4B57MTGW10-5","169","Max_number_of_visual_organs","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_WGCMLHHKDM-F","The maximum number of visual organs of adult","unitless"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_3GF0RKMRVF-8","188","Maximum_width_of_the_elytra","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4XJCV4GCBT-Q","The maximum width of the elytra, measured from above (Ribera et al. 2001)","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_09C360NS4D-C","147","Mechanoreceptor","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_656DC2RWMD-7","A sensory nerve ending that transduces a mechanical pressure or distortion into an action potential (http://en.wikipedia.org/wiki/Mechanoreceptor)",
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CT933RKLFV-Z","189","Median_nervure_length","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4XJCV4GCBT-Q","The length of the median nervure of a wing","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_53N6WVBM0S-8","54","Necrophagous","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PKJ7WJ4V96-M","Species feeding on corpse","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_674M44QM6W-2","66","Nectarivorous","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_84X5CXDXLL-P","Species feeding on nectar (Moretti et al (2016) (SupplMat, p15-16))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_VM80X7HN2M-R","209","No_sclerotization","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_6T2T2MLNF5-F","Lack of sclerotized integument","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_H1QVX808LL-M","23","Overwintering_adult","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MG1TXBH0GT-P","Organisms pass through or wait out the winter season at the adult stadium (Luff ML (1973))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_KCH35BKH5F-T","27","Overwintering_egg","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MG1TXBH0GT-P","Organisms pass through or wait out the winter season at the egg stadium (Luff ML (1973))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_XBMQKFQFWR-7","26","Overwintering_larvae","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MG1TXBH0GT-P","Organisms pass through or wait out the winter season at the larvae stadium (Luff ML (1973))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_JJWKBXM50M-X","28","Overwintering_nymph","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MG1TXBH0GT-P","Organisms pass through or wait out the winter season at the nymph stadium (Luff ML (1973))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GGKSQBB4VP-5","25","Overwintering_pupae","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MG1TXBH0GT-P","Organisms pass through or wait out the winter season at the pupae stadium (Luff ML (1973))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_2CHSTQDCPL-3","24","Overwintering_sub_adult","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MG1TXBH0GT-P","Organisms pass through or wait out the winter season at the sub_adult stadium (Luff ML (1973))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_M5J5BW68NN-H","74","Phloem_sap_feeders","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_84X5CXDXLL-P","Species feeding on phloem (Moretti et al (2016) (SupplMat, p15-16))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_1THDJBWSFQ-D","71","Phyllophagous","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_84X5CXDXLL-P","Species feeding on leaves (Moretti et al (2016) (SupplMat, p15-16))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_D0VG3NPPNS-V","83","Physical_eggs_protection","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_JWL1M89F7H-W","The fact that individuals physically protect their eggs","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_G730HPSMJ1-Q","68","Pollen_feeders","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_84X5CXDXLL-P","Species feeding on pollen (Moretti et al (2016) (SupplMat, p15-16))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_P8RTDH5X64-M","62","Protozoan_feeders","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_5JC1WG7LRX-M","Organism which consumes live Protozoan (Moretti et al (2016) (SupplMat, p15-16))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_VQV02C8VTF-3","187","Radial_wing_nervure_length","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4XJCV4GCBT-Q","the length of the radial nervure of a wing (Hedde, M., et al. (2015))","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_KHFQWS9DHM-7","65","Rhizophagous","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_84X5CXDXLL-P","Species feeding on roots (Moretti et al (2016) (SupplMat, p15-16))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_K0RG4H9KLD-1","49","Run_and_kill","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PR99MD8KJR-R","Run and kill hunter","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_40K1NDTPT5-9","184","Saltatory_apparatus_length","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_WP6V0FMBTR-7","The length of saltatory apparatus","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CLJ6L6LMWF-G","55","Saprophagous","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PKJ7WJ4V96-M","Species feeding on litter","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_H4NRV4ST98-0","57","Saproxylophagous","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PKJ7WJ4V96-M","Species feeding ondead wood","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_09PRLJK6BS-J","211","Scales_absence","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_BVNG1FL10C-M","Small plates of cuticle absent on the body and appendages of Collembola","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_B695BC7NG2-0","212","Scales_presence","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_BVNG1FL10C-M","Small plates of cuticle present on the body and appendages of some species of Collembola (Hopkins, 2007)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_66LJBPLP36-3","50","Sit_and_wait","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PR99MD8KJR-R","Iit and wait hunter (ambush)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SXN0M0N049-P","112","Slender_cylindrical","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_80KV303RLJ-3","The geometrical description of the part of  space occupied by the physical structure of the organism is shaped like a cylinder, i.e. a figure with round ends and long straight sides. (Oxford Advanced Learner's Dictionnary, 2003)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_8MFS2XV379-X","88","Stridulation_strategy","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_R71M6DSQHM-K","The act of producing sound by rubbing together certain body parts to find a reproductive partner (http://en.wikipedia.org/wiki/Stridulation)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_G1B902CLH9-6","130","Typhlosole_form","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PDWGMDW6CD-T","Form of the typhlosole - attribute not defined","categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_T3SVTJ0GF7-7","131","Typhlosole_number","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PDWGMDW6CD-T","Number of typhlosole","unitless"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_3PF326N7BL-8","113","Wide_cylindrical","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_80KV303RLJ-3","The geometrical description of the part of  space occupied by the physical structure of the organism is very elongated","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_B8GFF04KQC-W","192","Wing_development","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4XJCV4GCBT-Q","The progressive production of one of paired, thin, membranous reticulated organs of flight of an organism (Maggenti and Maggenti, 2005)","categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_FMV0VM1R0L-S","190","Wing_surface","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_4XJCV4GCBT-Q","the total surface of a wing","mm2"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_0J1MK2N24K-0","72","Xylophagous","Trait",5,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_84X5CXDXLL-P","Species feeding on living wood (Moretti et al (2016) (SupplMat, p15-16))","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_L0025SM0P7-Z","175","Absence_visual_organ","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_7CX2S05W4R-8","Absence of visual organ","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SDJKC8KS2S-V","195","Apterous","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_B8GFF04KQC-W","No wing","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_5NJT46H4DH-G","194","Brachypterous","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_B8GFF04KQC-W","Vestigial or reduced, non functional wings","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SQRX6F5L81-S","182","Furcula-absent","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_82HC1CLTMQ-F","Lack of furcula","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_SVX0047DGP-5","166","Long-antenna","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_25HMNJL3R5-B","The length of the movable sensory appendage is greater than the length of the head.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_W5V00PQHQW-R","180","Long-furcula","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_82HC1CLTMQ-F","The furcula reaches or goes beyond the anterior end of the second abdominal segment when it is folded under the body (Salmon, unpublished)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PSNN8SKBDV-0","193","Macropterous","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_B8GFF04KQC-W","Fully developped wings","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_T1105N9PD3-4","164","Medium-sized-antenna","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_25HMNJL3R5-B","The length of the movable sensory appendage is equal to the length of the head.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_5VS949XMVK-1","204","Metafemora_maximum_length","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_S0DHG9F0QR-F","the maximum length of the metafemora (Ribera et al (2001) Ecology)","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_3FSQ9HKBW2-6","205","Metafemora_maximum_width","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_S0DHG9F0QR-F","the maximum width of the metafemora (Ribera et al. (2001) Ecology)","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_DLTLHT8KWT-7","202","Metarsi_maximum_length","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_S0DHG9F0QR-F","The maximum length of the metatarsi (Ribera et al. (2001))","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_JXN50M5355-0","201","Metatibia_maximum_length","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_S0DHG9F0QR-F","the maximum length of the metatibia (Ribera et al. (2001) Ecology)","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_QG242LV9DN-G","152","Postantennal_organ","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_784344KVJK-D","A small structure near the base of each antenna possessed by many species of Collembola. The PAO usually comprises a number of vesicles arranged in a circle, ellipse or rows (Hopkin, 2007)","categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_VH2PCPHBS8-X","171","Presence_visual_organ","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_7CX2S05W4R-8","Presence of visual organ","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_CJQ0HR7R1F-4","183","Reduced-furcula","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_82HC1CLTMQ-F","The furcula does not reach the anterior end of the third abdominal segment when it is folded under the body (Salmon, unpublished)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_G66FGLDPDX-V","165","Short-antenna","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_25HMNJL3R5-B","The length of the movable sensory appendage is shorter than the length of the head.","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_RWS4V42NJS-7","179","Short-furcula","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_82HC1CLTMQ-F","The furcula reaches or goes beyond the anterior end of the third abdominal segment when it is folded under the body (Salmon, unpublished)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_04R334KLM9-X","148","Trichobotria","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_09C360NS4D-C","A compound structure of many groups consisting of a small cavity (bothridium) and variously shaped setae (bothridial setae) that function as vibro and anemoreceptors (Magenti and Magenti 2005)","categorical"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_97FDFD8HRL-0","203","Trochanter_maximum_length","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_S0DHG9F0QR-F","the maximum length of the trochanter (Ribera et al (2001) Ecology)","mm"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_0VHWHBLQ60-0","181","Vestigial-furcula","Trait",6,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_82HC1CLTMQ-F","Remaining of small parts of furcula that is not functional (Salmon, unpublished)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_GXCCQSS695-X","154","Pao_absence","Trait",7,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_QG242LV9DN-G","Absence of the postantennal organ","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MKTPLB0GQC-2","155","Pao_complexe","Trait",7,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_QG242LV9DN-G","Complexe PAO",
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_BS1MVSX3BG-P","153","Pao_simple","Trait",7,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_QG242LV9DN-G","Simple PAO","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_80L26QDRX9-8","149","Trichobotria_absence","Trait",7,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_04R334KLM9-X","Absence of trichobotria (Hopkins, 2007)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_FLWVLK1667-Z","150","Trichobotria_presence","Trait",7,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_04R334KLM9-X","Presence of trichobotria (Hopkins, 2007)","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_PFTML1WTFS-N","173","Visual_organ_13_16","Trait",7,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_VH2PCPHBS8-X","7+7 and 8+8","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_9K7W5H6DKX-0","174","Visual_organ_2_6","Trait",7,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_VH2PCPHBS8-X","1+1 and 3+3","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_FMGFP267MW-P","172","Visual_organ_7_12","Trait",7,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_VH2PCPHBS8-X","4+4 and 6+6","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MW2MCVGT97-5","157","Pao_0_10_vesicles","Trait",8,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MKTPLB0GQC-2","Complexe PAO with less than 10 vesicles","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_74VLBNTLSV-G","156","Pao_11_20_vesicles","Trait",8,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MKTPLB0GQC-2","Complexe PAO with less than 11 - 20 vesicles","attribute"
"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_KX4P5QS29M-1","158","Pao_21_40_vesicles","Trait",8,"https://ark.cefe.cnrs.fr/ark:/66666/TSITA_MKTPLB0GQC-2","Complexe PAO with less than 21 - 40 vesicles","attribute"
